epoch,accuracy,loss,val_accuracy,val_loss
3,0.727957487,1504.171997,0.763587773,1488.988037
4,0.726783574,1502.550659,0.763077796,1490.207764
5,0.726036251,1500.628784,0.762919784,1491.410278
6,0.725619853,1498.354492,0.762939453,1492.535767
7,0.725368261,1495.705566,0.763155818,1493.556274
8,0.725294352,1492.688843,0.763583064,1494.466187
9,0.725497127,1489.336792,0.764101148,1495.282471
0,0.681096077,1504.934937,0.708780229,1349.426514
1,0.682294369,1503.858032,0.710859537,1349.888062
2,0.68420136,1501.68335,0.714272082,1350.486084
3,0.686819136,1498.628296,0.718441427,1351.263916
4,0.690043151,1494.907349,0.723184526,1352.248657
5,0.693686247,1490.723389,0.727529585,1353.451782
6,0.697472453,1486.254883,0.731103539,1354.869873
7,0.701319039,1481.651367,0.733552396,1356.477417
8,0.705272079,1477.034668,0.73488903,1358.230225
9,0.709319413,1472.494629,0.73567301,1360.074463
0,0.666622579,1097.921997,0.743932426,1597.269775
1,0.665694177,1098.636963,0.741874158,1597.394043
2,0.666680932,1098.632935,0.743292212,1596.630615
3,0.669666886,1097.940918,0.747503638,1595.087646
4,0.67445612,1096.637695,0.753836393,1592.9375
5,0.680715621,1094.828247,0.760920525,1590.383667
6,0.688323975,1092.630493,0.768336296,1587.628784
7,0.696745455,1090.161133,0.775140405,1584.85437
8,0.704793274,1087.523315,0.780468047,1582.206543
9,0.7125929,1084.801025,0.784749329,1579.790771
0,0.75177747,1140.007324,0.809747994,1388.449585
1,0.756608069,1137.361084,0.815376103,1386.489624
2,0.761094153,1134.270996,0.818591297,1384.956787
3,0.764730513,1130.863647,0.820359945,1383.867676
4,0.76728785,1127.23999,0.821401656,1383.202026
5,0.769264758,1123.485107,0.820424378,1382.908325
6,0.771981478,1119.662842,0.819630265,1382.919312
7,0.777526855,1115.817505,0.819631636,1383.161011
8,0.783574104,1111.980591,0.819613338,1383.562866
9,0.786257625,1108.18103,0.819569886,1384.06189
0,0.612523079,1885.196045,0.818601489,1397.083862
1,0.615260839,1882.724365,0.820069015,1396.621704
2,0.621149361,1875.299194,0.822841406,1395.604614
3,0.6295349,1864.05603,0.826841235,1394.773682
4,0.639737248,1850.211182,0.8304708,1394.879883
5,0.653558373,1834.918579,0.830162883,1396.527466
6,0.668130159,1819.176392,0.824621558,1400.08667
7,0.684444845,1803.760986,0.812119544,1405.664307
8,0.699561894,1789.224365,0.793735743,1413.10498
9,0.709763587,1775.9021,0.771903455,1422.046021
0,0.759214938,1499.39978,0.71119386,1408.457764
1,0.750772417,1510.396362,0.701035559,1411.539185
2,0.745547831,1516.247559,0.697203934,1412.147705
3,0.743086755,1517.045166,0.698846459,1410.377075
4,0.743301034,1513.22998,0.705603004,1406.6875
5,0.745806217,1505.478271,0.716567636,1401.762085
6,0.750525594,1494.608032,0.730438232,1396.381958
7,0.757314026,1481.485718,0.74442476,1391.325928
8,0.766569018,1466.963867,0.754486084,1387.280396
9,0.778044283,1451.824097,0.759423852,1384.792236
0,0.775231957,1443.802124,0.750746012,1365.168701
1,0.766296387,1444.307861,0.741912842,1367.068359
2,0.760460079,1444.792603,0.731728137,1370.599121
3,0.755900085,1444.976196,0.720612228,1375.088013
4,0.752044022,1444.658813,0.710495353,1379.959351
5,0.749003112,1443.718872,0.701731384,1384.752808
6,0.747113705,1442.118164,0.694835067,1389.138916
7,0.746118844,1439.881104,0.689541936,1392.897583
8,0.745704472,1437.074707,0.686198592,1395.904175
9,0.745899796,1433.786743,0.684703887,1398.119751
0,0.824074984,1144.131592,0.76813221,1474.22876
1,0.8241238,1144.048828,0.768535674,1473.309204
2,0.824179411,1142.060303,0.768998861,1471.398438
3,0.824234366,1138.407349,0.769464791,1468.911865
4,0.824262142,1133.443726,0.769974113,1466.317749
5,0.824202478,1127.580688,0.770457625,1464.07312
6,0.824129224,1121.240112,0.77095741,1462.576172
7,0.82400918,1114.816406,0.771445036,1462.120361
8,0.823811829,1108.644531,0.771918416,1462.875732
9,0.823450387,1102.977539,0.772452772,1464.88208
0,0.669107378,1211.942017,0.760011137,1614.216797
1,0.674270988,1209.494995,0.762754321,1614.327026
2,0.684520125,1207.15271,0.764915645,1614.813354
3,0.699647367,1204.890747,0.76617837,1615.458008
4,0.714833558,1202.663208,0.766489685,1616.078857
5,0.727345109,1200.415894,0.766707361,1616.521484
6,0.73601687,1198.106567,0.766396761,1616.671143
7,0.741803646,1195.707397,0.768063664,1616.469971
8,0.745785177,1193.211548,0.773482263,1615.907959
9,0.748144507,1190.630371,0.770326078,1615.019409
0,0.554403365,1312.91748,0.817340076,1556.573608
1,0.55883652,1307.987183,0.812363029,1556.670166
2,0.566844344,1301.629395,0.806932211,1557.134521
3,0.58040905,1294.462646,0.801300049,1558.194092
4,0.596368432,1287.028687,0.795640707,1559.977417
5,0.610508919,1279.747803,0.789725721,1562.507935
6,0.621104598,1272.900391,0.78429836,1565.709839
7,0.628785551,1266.630615,0.779336214,1569.430176
8,0.632289648,1260.960571,0.775097668,1573.462891
9,0.630473495,1255.825684,0.771396875,1577.577393
0,0.697682023,1233.309937,0.751803935,1291.227905
1,0.69473809,1236.834473,0.751177967,1289.505615
2,0.694002986,1236.040771,0.753941536,1284.046143
3,0.69521147,1231.326782,0.759932458,1275.838745
4,0.698398173,1223.34314,0.768060982,1266.105103
5,0.703316927,1212.893921,0.777231872,1256.106934
6,0.70978868,1200.828369,0.785257995,1246.991699
7,0.716780603,1187.961182,0.791737199,1239.695679
8,0.725235999,1175.02002,0.795490861,1234.886475
9,0.735502124,1162.600464,0.795776367,1232.936157
0,0.787537277,1525.398926,0.772469759,1732.482178
1,0.789769173,1527.192505,0.768201351,1735.367554
2,0.789208293,1528.686157,0.762614608,1738.699585
3,0.788766801,1529.622803,0.757082105,1741.709229
4,0.788532853,1529.837524,0.752560079,1743.873047
5,0.788405359,1529.232422,0.748565018,1744.894287
6,0.788689494,1527.778442,0.7457757,1744.67749
7,0.789287627,1525.506714,0.744664848,1743.2854
8,0.790065527,1522.49231,0.745358586,1740.894165
9,0.791261137,1518.838501,0.747483969,1737.747314
0,0.59820962,1405.70166,0.740294755,1618.272949
1,0.598314047,1405.456543,0.742837191,1613.25769
2,0.600867391,1402.558472,0.747277141,1608.057129
3,0.605383992,1397.512939,0.754752576,1603.297974
4,0.611873388,1390.918091,0.769963264,1599.58313
5,0.62007308,1383.397339,0.78793335,1597.430908
6,0.629160583,1375.539063,0.794129789,1597.204712
7,0.643587947,1367.85376,0.785230875,1599.074097
8,0.67579484,1360.731201,0.768413603,1602.99707
9,0.69367063,1354.43103,0.750807047,1608.740112
0,0.809025049,1229.374268,0.717439115,1759.90271
1,0.809805632,1226.050293,0.70338273,1768.083374
2,0.813758671,1223.210083,0.689984798,1776.489868
3,0.816444933,1220.809692,0.678205729,1784.694092
4,0.816993535,1218.764038,0.668413639,1792.289063
5,0.815893531,1216.964355,0.659903288,1798.915405
6,0.813203931,1215.295288,0.652737737,1804.275391
7,0.808202446,1213.650635,0.646606445,1808.159912
8,0.805041492,1211.937622,0.641551375,1810.456055
9,0.803023934,1210.091187,0.637437582,1811.148804
0,0.74037677,1361.40332,0.683296025,1702.324951
1,0.73892349,1360.203613,0.684518099,1698.853149
2,0.739326298,1356.616455,0.687087655,1693.563232
3,0.741381824,1351.192017,0.690532088,1687.092163
4,0.745132804,1344.537354,0.694856107,1680.062866
5,0.750393331,1337.24353,0.699683309,1673.020508
6,0.757321477,1329.825195,0.704638004,1666.422119
7,0.766457796,1322.685425,0.709838212,1660.579346
8,0.777504504,1316.101074,0.715609431,1655.684937
9,0.78872478,1310.233643,0.720948637,1651.818604
0,0.789381266,1845.902588,0.782884359,1426.11377
1,0.794055879,1846.272217,0.785028756,1425.463501
2,0.794314921,1845.837158,0.786602795,1425.362549
3,0.794859469,1844.383545,0.787775338,1425.477905
4,0.795587182,1841.806641,0.788392484,1425.597778
5,0.796114087,1838.110596,0.788700342,1425.61731
6,0.797007263,1833.390991,0.788966894,1425.519775
7,0.798175037,1827.813843,0.7893399,1425.357178
8,0.799574792,1821.583374,0.789831519,1425.220093
9,0.801142693,1814.917236,0.790328622,1425.215942
0,0.665951192,1332.653442,0.773261845,1363.497925
1,0.671378553,1331.057739,0.774702311,1363.133789
2,0.678793013,1328.53894,0.775681555,1363.173706
3,0.687595606,1325.232666,0.775014222,1363.634888
4,0.696877718,1321.285889,0.770150423,1364.514282
5,0.705112696,1316.858032,0.76115042,1365.786011
6,0.711572289,1312.10498,0.748825431,1367.406372
7,0.716205537,1307.175293,0.737435579,1369.308228
8,0.720427096,1302.201538,0.732059062,1371.411621
9,0.724690735,1297.298706,0.728470862,1373.624023
0,0.744207084,1107.465332,0.76024574,1531.052246
1,0.745739758,1106.971069,0.760163009,1533.171143
2,0.747814953,1105.203003,0.76157093,1534.988159
3,0.750170887,1102.312012,0.764461935,1536.574829
4,0.752715409,1098.502075,0.768384457,1538.046875
5,0.755313456,1094.01001,0.772844076,1539.536865
6,0.757936597,1089.061157,0.777480721,1541.162109
7,0.760538042,1083.876221,0.781316459,1543.022217
8,0.763105631,1078.653442,0.783780932,1545.180908
9,0.76554364,1073.549438,0.785349548,1547.666138
0,0.75418365,1389.489014,0.786342382,1440.595459
1,0.754339576,1388.105957,0.786425769,1442.519043
2,0.754774988,1386.138672,0.78654176,1444.295166
3,0.75527209,1383.621338,0.786539018,1445.877075
4,0.75604856,1380.611572,0.786524773,1447.264648
5,0.756911874,1377.183716,0.786442041,1448.490112
6,0.757972538,1373.422852,0.786260307,1449.607178
7,0.759193242,1369.413696,0.785880506,1450.680298
8,0.760427535,1365.239624,0.785336614,1451.77356
9,0.761686206,1360.976196,0.784482121,1452.944824
0,0.646097839,1267.847534,0.735660791,1395.505859
1,0.645702422,1266.68335,0.733349621,1396.828613
2,0.646443665,1264.011963,0.729566097,1398.32019
3,0.648044169,1260.068237,0.726763248,1400.078247
4,0.650251627,1255.119995,0.725229204,1402.253662
5,0.652953446,1249.444214,0.723931193,1405.006714
6,0.655913651,1243.312866,0.722672522,1408.472778
7,0.659398735,1236.973267,0.72150743,1412.74585
8,0.663216174,1230.636108,0.720077872,1417.864014
9,0.66848278,1224.470947,0.71832341,1423.799072
0,0.619196236,1687.793701,0.812980115,1087.326782
1,0.628311515,1679.333374,0.81260103,1091.678589
2,0.648826063,1669.346436,0.812502742,1096.487427
3,0.675314665,1658.35376,0.812150061,1101.815552
4,0.695050716,1646.825928,0.811385095,1107.665649
5,0.70622015,1635.156738,0.809583187,1113.97168
6,0.714773893,1623.660278,0.806710482,1120.612793
7,0.722911894,1612.564575,0.803318977,1127.425537
8,0.734084725,1602.033325,0.799383521,1134.212891
9,0.745428443,1592.16748,0.795197904,1140.763672
0,0.736273885,1251.285156,0.67751193,1748.248047
1,0.728464782,1257.932983,0.677783191,1748.169922
2,0.721531153,1260.70105,0.678885877,1743.976929
3,0.717829049,1259.737793,0.681014657,1736.310181
4,0.717977583,1255.486816,0.683878601,1726.037476
5,0.721731901,1248.579224,0.687746167,1714.11853
6,0.727823913,1239.742676,0.693376303,1701.505493
7,0.734350562,1229.725708,0.699905038,1689.0625
8,0.7399984,1219.199707,0.707397461,1677.488525
9,0.744605184,1208.704224,0.715705693,1667.30835
0,0.710888684,1887.074951,0.755227983,1415.811401
1,0.711899161,1878.382446,0.763929605,1409.120361
2,0.712885201,1870.097412,0.76909858,1404.83728
3,0.713312447,1862.424805,0.768199325,1402.86499
4,0.713383675,1855.467529,0.766260445,1402.951172
5,0.712759733,1849.247681,0.760303438,1404.735352
6,0.710740149,1843.722412,0.751245141,1407.796753
7,0.706595838,1838.812866,0.742139339,1411.695313
8,0.698980689,1834.4104,0.734229207,1416.007446
9,0.695070386,1830.397705,0.727678061,1420.354492
0,0.78827852,1277.642822,0.725680888,1586.753174
1,0.78649497,1276.499268,0.721049666,1589.185059
2,0.784227848,1275.39978,0.716879606,1591.398071
3,0.782196045,1274.256348,0.713332772,1593.255615
4,0.779419601,1272.99585,0.710278988,1594.651733
5,0.776580155,1271.561523,0.707811117,1595.518433
6,0.773872912,1269.921753,0.705850542,1595.822876
7,0.771485031,1268.065063,0.704546452,1595.565918
8,0.769573987,1266.000244,0.703876436,1594.777466
9,0.768198669,1263.75,0.703781486,1593.512329
0,0.663147628,1316.924438,0.66688776,1337.394043
1,0.663800716,1316.316895,0.676525891,1333.760376
2,0.667555094,1313.348633,0.693774402,1329.242554
3,0.674866378,1308.447388,0.720511854,1324.349731
4,0.686490178,1302.091431,0.754097521,1319.602783
5,0.701823592,1294.76001,0.782824695,1315.470825
6,0.717932105,1286.903564,0.79307723,1312.33313
7,0.733218074,1278.907959,0.800832093,1310.452881
8,0.747593164,1271.090698,0.804105639,1309.973877
9,0.76098156,1263.685791,0.805878341,1310.921021
0,0.678842485,1172.329468,0.8297804,1380.863403
1,0.663283288,1178.612183,0.82745564,1382.739502
2,0.653657377,1181.852661,0.82583344,1384.098145
3,0.64988333,1182.039795,0.825087488,1384.727905
4,0.651878536,1179.387817,0.825092912,1384.689453
5,0.658898234,1174.280884,0.825756848,1384.224854
6,0.670177519,1167.213501,0.826730669,1383.673218
7,0.68536514,1158.735718,0.827554643,1383.395508
8,0.702863932,1149.400024,0.827679455,1383.716675
9,0.724446595,1139.726563,0.82652247,1384.884888
0,0.762849927,1676.521729,0.741033912,1759.400024
1,0.7561571,1677.371826,0.737921119,1757.9104
2,0.749638557,1676.103149,0.735320389,1754.406494
3,0.743797481,1672.981201,0.733487248,1749.275391
4,0.739107966,1668.354492,0.73277384,1743.031006
5,0.735637069,1662.604858,0.733507633,1736.225342
6,0.733310938,1656.097412,0.736279309,1729.377197
7,0.732089579,1649.145508,0.74242419,1722.929443
8,0.732033312,1641.99292,0.750428617,1717.234009
9,0.733079016,1634.819946,0.756828487,1712.538696
0,0.773190618,1172.696655,0.732674837,1450.225952
1,0.776971459,1175.950439,0.734384477,1449.022827
2,0.779259562,1177.82373,0.735897481,1448.126221
3,0.781366646,1178.233154,0.737217903,1447.31958
4,0.783293307,1177.266602,0.7381863,1446.558838
5,0.78491956,1175.141968,0.73882854,1445.921387
6,0.786189079,1172.151001,0.739548743,1445.548218
7,0.787477612,1168.608887,0.740205228,1445.596924
8,0.788551152,1164.815308,0.740614831,1446.200928
9,0.789716959,1161.016968,0.740977645,1447.441528
0,0.797452092,1237.346436,0.802204728,1353.77002
1,0.797555208,1233.697754,0.802786589,1353.348755
2,0.798023164,1228.953857,0.803340673,1353.672974
3,0.798885763,1223.413574,0.804225683,1354.885986
4,0.799862981,1217.315918,0.804831266,1357.03418
5,0.801138639,1210.849365,0.80467391,1360.077637
6,0.802524805,1204.146973,0.804228365,1363.89978
7,0.803934038,1197.298828,0.803681076,1368.328979
8,0.805223227,1190.366943,0.802756727,1373.142578
9,0.806489408,1183.400635,0.801534712,1378.105957
0,0.730072677,2126.916992,0.734358728,1627.723389
1,0.732027888,2128.711914,0.728249133,1628.573975
2,0.733805358,2127.389404,0.724201798,1624.932129
3,0.735505521,2123.475342,0.722028255,1617.945313
4,0.737030685,2117.593994,0.721082926,1608.912109
5,0.738705754,2110.378906,0.721438289,1599.092651
6,0.74035579,2102.422119,0.722681999,1589.585449
7,0.741994917,2094.20752,0.724928141,1581.225464
8,0.743632019,2086.097168,0.728079557,1574.55127
9,0.745309114,2078.319824,0.731868505,1569.829834
0,0.786053479,1423.189209,0.708468318,1572.937134
1,0.790502906,1421.015503,0.710963964,1574.831787
2,0.795087337,1418.930908,0.713448107,1577.162109
3,0.799759924,1416.717651,0.716168225,1579.557251
4,0.804701746,1414.20813,0.719626844,1581.724854
5,0.809448242,1411.297729,0.723038733,1583.463745
6,0.814133048,1407.958374,0.725422502,1584.670776
7,0.818452954,1404.235718,0.727448165,1585.323608
8,0.822216094,1400.224243,0.730173051,1585.46228
9,0.825187862,1396.045044,0.733675838,1585.168701
0,0.75229764,1021.080444,0.775490344,1535.986938
1,0.7524997,1016.240601,0.776902258,1534.768799
2,0.753066659,1009.784485,0.778508842,1533.461304
3,0.75360173,1002.435242,0.779008627,1532.559082
4,0.754117131,994.8609619,0.775982678,1532.497803
5,0.754419625,987.5988159,0.771925867,1533.596313
6,0.754496932,981.0177002,0.768517375,1536.006958
7,0.754621029,975.3115234,0.765557885,1539.71228
8,0.754657686,970.5040894,0.762893319,1544.546509
9,0.754822433,966.4798584,0.759439409,1550.231934
0,0.718802869,1638.84375,0.763736963,1491.256104
1,0.719867647,1637.338379,0.761796713,1493.882446
2,0.721601725,1634.629883,0.75963676,1496.125488
3,0.723674178,1630.679565,0.757682264,1497.866333
4,0.72615695,1625.558716,0.75600791,1499.07019
5,0.72907716,1619.430908,0.754404008,1499.766968
6,0.73231405,1612.540283,0.752832711,1500.03894
7,0.735860884,1605.15625,0.751291931,1500.005249
8,0.739603698,1597.560059,0.749260783,1499.795532
9,0.743292212,1590.007813,0.747016072,1499.528809
0,0.735428214,1451.879028,0.704945862,1900.591187
1,0.735206425,1450.126343,0.70549655,1900.210571
2,0.735122323,1447.430542,0.706618249,1899.359375
3,0.735160291,1444.028076,0.70818007,1898.269775
4,0.735270858,1440.11792,0.710189462,1897.142822
5,0.735539436,1435.85022,0.712202966,1896.133545
6,0.735975504,1431.327515,0.713903129,1895.360962
7,0.736340344,1426.621094,0.715574145,1894.905884
8,0.736727595,1421.772949,0.716843665,1894.823975
9,0.737213135,1416.809692,0.718440771,1895.14917
0,0.751919866,1800.127686,0.725286841,1174.422607
1,0.75190568,1796.636475,0.724578857,1175.102905
2,0.752728283,1788.531982,0.724365234,1175.552124
3,0.7542243,1776.650757,0.72450763,1175.91687
4,0.756256759,1761.894775,0.724932849,1176.405273
5,0.75877142,1745.155884,0.725141048,1177.234375
6,0.762531877,1727.244385,0.72523874,1178.583862
7,0.769407153,1708.85376,0.724753797,1180.570801
8,0.779003918,1690.541382,0.724390984,1183.253784
9,0.786435246,1672.741455,0.72395426,1186.623169
0,0.722910583,1375.071777,0.720847547,1349.300903
1,0.716674149,1379.372192,0.718677461,1352.088867
2,0.709044755,1380.474854,0.717940927,1352.924316
3,0.702589929,1378.574707,0.71849978,1352.041016
4,0.700314641,1374.090332,0.720175505,1349.902222
5,0.701844633,1367.566772,0.723188639,1347.081787
6,0.70668608,1359.607422,0.72742039,1344.175659
7,0.711643457,1350.797241,0.732503951,1341.727295
8,0.715481222,1341.664795,0.739963114,1340.162964
9,0.719375253,1332.640503,0.755902112,1339.759644
0,0.710341394,1413.116699,0.766956925,1507.200928
1,0.716184497,1410.406372,0.765659571,1507.797974
2,0.720888257,1405.862549,0.763855636,1508.122192
3,0.724850774,1399.672363,0.762070715,1508.201172
4,0.727903903,1392.186768,0.759235978,1508.219116
5,0.730799675,1383.862183,0.75467056,1508.437866
6,0.734210908,1375.177368,0.749150932,1509.121338
7,0.738447428,1366.573608,0.743208826,1510.479858
8,0.742893457,1358.406982,0.739502609,1512.634766
9,0.747641325,1350.926514,0.736838102,1515.598755
0,0.825931132,980.40979,0.739472806,1738.602905
1,0.826859534,984.8828125,0.738003194,1740.638916
2,0.827707231,984.7667847,0.736440718,1742.985596
3,0.828331828,980.5608521,0.734770358,1745.686157
4,0.82876724,973.1693115,0.73318547,1748.997314
5,0.829078496,963.7034912,0.731832564,1753.245728
6,0.829229712,953.3079834,0.730721056,1758.701904
7,0.829518616,943.008606,0.729762793,1765.501343
8,0.830268681,933.5980225,0.729066312,1773.582642
9,0.831553161,925.585144,0.72856307,1782.67749
0,0.800404191,1240.923828,0.679992676,1813.013428
1,0.800041378,1243.753418,0.679616272,1818.072021
2,0.800291598,1245.88562,0.679495573,1820.446045
3,0.801162362,1246.728149,0.679692924,1819.862915
4,0.802530229,1245.971436,0.680278182,1816.398804
5,0.804608166,1243.581909,0.681273043,1810.422241
6,0.807073295,1239.756836,0.683428943,1802.5
7,0.810021996,1234.855225,0.687178552,1793.303467
8,0.813518584,1229.316895,0.690757215,1783.518311
9,0.817090511,1223.58667,0.695537627,1773.759155
0,0.769562423,1721.161133,0.750545263,1635.851929
1,0.771311462,1714.930908,0.751224756,1630.236572
2,0.772934318,1707.670654,0.752241373,1625.487793
3,0.773794234,1700.140991,0.754606128,1621.890747
4,0.774298787,1692.866455,0.759775817,1619.5177
5,0.774642587,1686.119873,0.766385913,1618.268066
6,0.775064409,1679.951538,0.77063936,1617.925171
7,0.776042342,1674.239258,0.772730172,1618.206543
8,0.777701139,1668.765259,0.775929749,1618.821655
9,0.778028011,1663.266968,0.777893722,1619.520996
0,0.774178743,1808.0354,0.751325846,1343.343262
1,0.776746988,1806.953125,0.752038598,1342.990723
2,0.77903986,1804.533569,0.752867997,1342.004028
3,0.780817986,1800.875732,0.753991008,1340.408447
4,0.782070577,1796.110962,0.756227612,1338.250244
5,0.782333016,1790.411377,0.759935141,1335.592651
6,0.781361222,1783.976196,0.765336096,1332.512573
7,0.77888453,1777.016357,0.769809961,1329.102905
8,0.775664628,1769.72876,0.772513151,1325.456421
9,0.770284712,1762.288696,0.774238408,1321.668091
0,0.785817444,1241.319458,0.681977689,1386.314331
1,0.786591947,1238.565308,0.684248865,1385.337769
2,0.78823173,1234.263672,0.687428117,1384.57312
3,0.790575504,1228.69812,0.691698551,1384.07312
4,0.793622494,1222.157837,0.696519613,1383.893188
5,0.797506392,1214.911865,0.704111755,1384.081299
6,0.803101957,1207.193726,0.711150467,1384.664429
7,0.815873861,1199.188477,0.713332772,1385.636719
8,0.824369311,1191.043823,0.710885286,1386.964355
9,0.827836752,1182.866333,0.705233455,1388.590332
0,0.720529497,1579.358032,0.781273067,1780.067993
1,0.720376909,1578.376343,0.780158818,1779.873779
2,0.720768213,1576.364014,0.779955387,1778.952759
3,0.721758366,1573.356567,0.780692518,1777.330322
4,0.723182499,1569.477783,0.782544613,1775.147217
5,0.725134254,1564.918701,0.784278035,1772.618774
6,0.727595329,1559.887817,0.785222054,1769.985596
7,0.731966138,1554.606812,0.785936832,1767.482666
8,0.733848751,1549.276367,0.786012769,1765.306274
9,0.735759139,1544.062988,0.78501451,1763.585205
0,0.737674952,1780.317749,0.74741143,1689.951538
1,0.731905818,1778.5979,0.743507206,1691.212891
2,0.72721827,1775.028687,0.736907303,1692.699585
3,0.723383248,1769.748047,0.733500183,1694.32251
4,0.720821798,1762.928955,0.732133627,1696.026123
5,0.71943289,1754.76001,0.731601298,1697.794678
6,0.719340682,1745.44751,0.731696248,1699.639404
7,0.720353186,1735.209717,0.731932938,1701.598999
8,0.722464323,1724.269775,0.73245579,1703.732788
9,0.725265145,1712.841553,0.733605981,1706.102783
0,0.691387951,1338.372925,0.76251018,1454.879639
1,0.694473624,1338.950317,0.762832284,1456.712036
2,0.698124886,1338.987549,0.760836482,1458.550903
3,0.703001559,1338.480225,0.755442321,1460.321899
4,0.745413542,1337.446045,0.747026205,1461.970703
5,0.750115275,1335.914795,0.738755286,1463.459717
6,0.751852751,1333.934326,0.731898308,1464.764038
7,0.753448486,1331.558228,0.726379395,1465.871338
8,0.754465044,1328.845703,0.721975386,1466.778442
9,0.754927576,1325.856934,0.718704581,1467.488159
0,0.765226901,1257.440674,0.72604847,1556.349365
1,0.764254451,1258.080811,0.727602839,1555.181885
2,0.764253736,1256.895996,0.729626477,1553.423218
3,0.765074313,1254.116333,0.731582999,1551.275391
4,0.766728401,1250.019165,0.733001053,1548.954834
5,0.768882215,1244.901001,0.7333408,1546.667847
6,0.771438956,1239.060791,0.732330978,1544.587524
7,0.774319768,1232.778076,0.729020834,1542.852783
8,0.777027071,1226.305054,0.724789083,1541.553833
9,0.779665828,1219.851563,0.720579684,1540.727905
0,0.762349427,1213.571167,0.699818909,1564.713135
1,0.760506213,1212.431274,0.696108699,1562.843018
2,0.758919954,1209.997681,0.692965388,1560.628296
3,0.757236719,1206.417847,0.690376103,1558.115845
4,0.75488621,1201.849365,0.688524723,1555.377808
5,0.752239287,1196.451416,0.687299967,1552.485107
6,0.749740243,1190.384033,0.686976433,1549.505005
7,0.748110652,1183.80249,0.687282324,1546.506714
8,0.747284591,1176.854004,0.688191712,1543.553955
9,0.747469783,1169.668579,0.689590812,1540.699097
0,0.824722648,1351.987671,0.759469271,1405.139526
1,0.824639916,1352.157349,0.760011792,1407.014893
2,0.824600577,1351.195801,0.760412574,1408.696777
3,0.824579537,1349.247803,0.760701478,1410.165039
4,0.824632406,1346.469238,0.760930061,1411.409546
5,0.824708402,1343.013916,0.761062264,1412.432861
6,0.824762642,1339.028076,0.761162639,1413.244751
7,0.824833155,1334.653809,0.761231124,1413.861572
8,0.824912488,1330.018555,0.761177599,1414.300537
9,0.824992537,1325.230347,0.761119902,1414.584106
0,0.817635775,2217.652588,0.797964811,1328.015747
1,0.820416927,2214.817627,0.796140552,1327.279297
2,0.82380712,2209.867432,0.792737484,1326.364502
3,0.827648938,2203.272461,0.789039433,1325.626343
4,0.831602633,2195.507568,0.785609245,1325.385986
5,0.83557266,2187.006836,0.781867802,1325.892822
6,0.839206278,2178.128418,0.778177917,1327.308594
7,0.84234345,2169.146484,0.774462879,1329.677124
8,0.845332146,2160.249268,0.770187736,1332.949829
9,0.848066568,2151.543701,0.76588136,1337.002197
0,0.798890531,1229.434448,0.718598068,1662.86792
1,0.797815621,1230.458984,0.717380762,1666.949463
2,0.797106922,1230.174072,0.716412365,1670.544312
3,0.796554208,1228.55835,0.715714514,1673.529053
4,0.796141922,1225.665527,0.715247929,1675.929932
5,0.795933723,1221.618286,0.715016663,1677.884155
6,0.795842826,1216.585449,0.714973271,1679.595337
7,0.795920789,1210.778198,0.715092659,1681.292358
8,0.796132386,1204.425293,0.715368629,1683.197632
9,0.796423316,1197.733887,0.715839326,1685.484375
0,0.748486996,1310.254883,0.764582634,1533.542725
1,0.748776555,1306.162842,0.765721321,1530.929565
2,0.750107169,1300.213379,0.767654777,1527.935059
3,0.752219617,1292.890259,0.770359993,1524.958374
4,0.75533241,1284.689941,0.77380234,1522.356201
5,0.759203434,1276.078735,0.777071834,1520.398926
6,0.764805079,1267.454468,0.780123591,1519.26355
7,0.771456599,1259.144531,0.782729745,1519.021729
8,0.778097212,1251.380615,0.784299016,1519.674683
9,0.784400761,1244.31543,0.785069466,1521.13562
0,0.819560409,1313.315308,0.780762374,1623.013062
1,0.81803453,1312.985474,0.780234754,1631.264282
2,0.816779256,1311.964111,0.779186308,1639.719971
3,0.815865755,1310.337158,0.778377295,1647.840088
4,0.815177381,1308.187012,0.777267814,1655.141357
5,0.814659953,1305.586914,0.776369929,1661.221436
6,0.81429106,1302.594482,0.775892496,1665.781982
7,0.814135075,1299.251099,0.775724292,1668.637939
8,0.814266622,1295.587646,0.775962293,1669.72229
9,0.814512134,1291.634521,0.776630342,1669.076782
0,0.632070601,1873.7854,0.741183162,1379.865479
1,0.633011878,1870.536865,0.7411533,1373.798096
2,0.634810388,1862.259399,0.740730822,1367.264648
3,0.637001574,1850.478516,0.739879668,1361.474609
4,0.63969928,1836.864624,0.738593221,1357.359863
5,0.642213941,1822.963501,0.736461699,1355.474243
6,0.644563138,1809.974609,0.73349607,1355.953857
7,0.646428108,1798.659546,0.730314791,1358.57019
8,0.647050619,1789.321533,0.727113843,1362.842529
9,0.646432161,1781.880249,0.723773897,1368.135376
0,0.786030412,1292.421875,0.743189812,1538.486572
1,0.783926725,1298.009399,0.740844727,1538.703247
2,0.784910083,1300.385742,0.739670157,1538.026855
3,0.788762093,1299.397095,0.739422619,1536.588501
4,0.795265734,1295.365234,0.739865422,1534.790649
5,0.803346097,1288.949707,0.740708411,1533.177124
6,0.812384725,1280.99707,0.741634786,1532.303589
7,0.820732296,1272.387573,0.742153585,1532.633545
8,0.826968729,1263.920288,0.740881324,1534.471558
9,0.83144325,1256.22168,0.736593306,1537.906982
